Year,Epiweek,Consweek,Attentions,Temperature,Rainfall,BCSMASS,DMSSMASS,DUSMASS25,SO4SMASS,SSSMASS25,Temperature_1,Temperature_2,Temperature_3,Temperature_4,Rainfall_1,Rainfall_2,Rainfall_3,Rainfall_4,BCSMASS_1,BCSMASS_2,BCSMASS_3,BCSMASS_4,DMSSMASS_1,DMSSMASS_2,DMSSMASS_3,DMSSMASS_4,DUSMASS25_1,DUSMASS25_2,DUSMASS25_3,DUSMASS25_4,SO4SMASS_1,SO4SMASS_2,SO4SMASS_3,SO4SMASS_4,SSSMASS25_1,SSSMASS25_2,SSSMASS25_3,SSSMASS25_4
2018,35,504,492,19.9,35.27,0.31,0.02,0.96,0.5,2,19.99,19.79,20.13,19.44,31.67,49.1,23.41,90.58,0.25,0.28,0.23,0.26,0.02,0.02,0.01,0.02,1.03,2.06,2.49,1.34,0.52,0.49,0.31,0.87,2.31,1.99,1.28,1.58
2018,36,505,359,19.79,43.65,0.36,0.02,0.7,0.57,1.32,19.9,19.99,19.79,20.13,35.27,31.67,49.1,23.41,0.31,0.25,0.28,0.23,0.02,0.02,0.02,0.01,0.96,1.03,2.06,2.49,0.5,0.52,0.49,0.31,2,2.31,1.99,1.28
2018,37,506,402,19.48,94.67,0.44,0.02,0.45,0.65,1.35,19.79,19.9,19.99,19.79,43.65,35.27,31.67,49.1,0.36,0.31,0.25,0.28,0.02,0.02,0.02,0.02,0.7,0.96,1.03,2.06,0.57,0.5,0.52,0.49,1.32,2,2.31,1.99
2018,38,507,390,20.31,28.22,0.29,0.01,0.93,0.49,1.5,19.48,19.79,19.9,19.99,94.67,43.65,35.27,31.67,0.44,0.36,0.31,0.25,0.02,0.02,0.02,0.02,0.45,0.7,0.96,1.03,0.65,0.57,0.5,0.52,1.35,1.32,2,2.31
2018,39,508,439,19.8,70.44,0.32,0.02,0.94,0.72,2.05,20.31,19.48,19.79,19.9,28.22,94.67,43.65,35.27,0.29,0.44,0.36,0.31,0.01,0.02,0.02,0.02,0.93,0.45,0.7,0.96,0.49,0.65,0.57,0.5,1.5,1.35,1.32,2
2018,40,509,524,19.99,37.89,0.29,0.02,0.82,0.62,1.45,19.8,20.31,19.48,19.79,70.44,28.22,94.67,43.65,0.32,0.29,0.44,0.36,0.02,0.01,0.02,0.02,0.94,0.93,0.45,0.7,0.72,0.49,0.65,0.57,2.05,1.5,1.35,1.32
2018,41,510,477,18.81,42.91,0.25,0.01,0.36,0.67,0.82,19.99,19.8,20.31,19.48,37.89,70.44,28.22,94.67,0.29,0.32,0.29,0.44,0.02,0.02,0.01,0.02,0.82,0.94,0.93,0.45,0.62,0.72,0.49,0.65,1.45,2.05,1.5,1.35
2018,42,511,447,19.27,37.15,0.27,0.01,0.79,0.86,1.64,18.81,19.99,19.8,20.31,42.91,37.89,70.44,28.22,0.25,0.29,0.32,0.29,0.01,0.02,0.02,0.01,0.36,0.82,0.94,0.93,0.67,0.62,0.72,0.49,0.82,1.45,2.05,1.5
2018,43,512,549,19.68,50.26,0.23,0.02,0.7,0.64,1.21,19.27,18.81,19.99,19.8,37.15,42.91,37.89,70.44,0.27,0.25,0.29,0.32,0.01,0.01,0.02,0.02,0.79,0.36,0.82,0.94,0.86,0.67,0.62,0.72,1.64,0.82,1.45,2.05
2018,44,513,554,19.45,144.08,0.3,0.02,0.55,0.85,1.86,19.68,19.27,18.81,19.99,50.26,37.15,42.91,37.89,0.23,0.27,0.25,0.29,0.02,0.01,0.01,0.02,0.7,0.79,0.36,0.82,0.64,0.86,0.67,0.62,1.21,1.64,0.82,1.45
2018,45,514,598,19.39,87.61,0.26,0.01,0.45,0.76,1.06,19.45,19.68,19.27,18.81,144.08,50.26,37.15,42.91,0.3,0.23,0.27,0.25,0.02,0.02,0.01,0.01,0.55,0.7,0.79,0.36,0.85,0.64,0.86,0.67,1.86,1.21,1.64,0.82
2018,46,515,663,19.96,71.09,0.31,0.01,1.34,1.13,1.61,19.39,19.45,19.68,19.27,87.61,144.08,50.26,37.15,0.26,0.3,0.23,0.27,0.01,0.02,0.02,0.01,0.45,0.55,0.7,0.79,0.76,0.85,0.64,0.86,1.06,1.86,1.21,1.64
2018,47,516,735,19.94,96.77,0.28,0.01,0.94,1.25,1.6,19.96,19.39,19.45,19.68,71.09,87.61,144.08,50.26,0.31,0.26,0.3,0.23,0.01,0.01,0.02,0.02,1.34,0.45,0.55,0.7,1.13,0.76,0.85,0.64,1.61,1.06,1.86,1.21
2018,48,517,945,19.36,110.36,0.25,0.01,0.79,1.14,0.92,19.94,19.96,19.39,19.45,96.77,71.09,87.61,144.08,0.28,0.31,0.26,0.3,0.01,0.01,0.01,0.02,0.94,1.34,0.45,0.55,1.25,1.13,0.76,0.85,1.6,1.61,1.06,1.86
2018,49,518,484,19.27,63.45,0.28,0.01,1.3,0.97,1.28,19.36,19.94,19.96,19.39,110.36,96.77,71.09,87.61,0.25,0.28,0.31,0.26,0.01,0.01,0.01,0.01,0.79,0.94,1.34,0.45,1.14,1.25,1.13,0.76,0.92,1.6,1.61,1.06
2018,50,519,523,19.81,70.58,0.31,0.01,0.62,0.75,2.7,19.27,19.36,19.94,19.96,63.45,110.36,96.77,71.09,0.28,0.25,0.28,0.31,0.01,0.01,0.01,0.01,1.3,0.79,0.94,1.34,0.97,1.14,1.25,1.13,1.28,0.92,1.6,1.61
2018,51,520,541,19.69,61.81,0.32,0.02,0.51,1.11,3.64,19.81,19.27,19.36,19.94,70.58,63.45,110.36,96.77,0.31,0.28,0.25,0.28,0.01,0.01,0.01,0.01,0.62,1.3,0.79,0.94,0.75,0.97,1.14,1.25,2.7,1.28,0.92,1.6
2018,52,521,476,20.32,20.61,0.33,0.01,0.67,0.56,2.78,19.69,19.81,19.27,19.36,61.81,70.58,63.45,110.36,0.32,0.31,0.28,0.25,0.02,0.01,0.01,0.01,0.51,0.62,1.3,0.79,1.11,0.75,0.97,1.14,3.64,2.7,1.28,0.92
2019,1,522,641,20.84,23.3,0.3,0.01,0.56,0.62,4.38,20.32,19.69,19.81,19.27,20.61,61.81,70.58,63.45,0.33,0.32,0.31,0.28,0.01,0.02,0.01,0.01,0.67,0.51,0.62,1.3,0.56,1.11,0.75,0.97,2.78,3.64,2.7,1.28
2019,2,523,763,19.32,114.14,0.32,0.01,0.61,1.16,2.69,20.84,20.32,19.69,19.81,23.3,20.61,61.81,70.58,0.3,0.33,0.32,0.31,0.01,0.01,0.02,0.01,0.56,0.67,0.51,0.62,0.62,0.56,1.11,0.75,4.38,2.78,3.64,2.7
2019,3,524,652,19.99,29.4,0.4,0.01,0.92,0.92,3.63,19.32,20.84,20.32,19.69,114.14,23.3,20.61,61.81,0.32,0.3,0.33,0.32,0.01,0.01,0.01,0.02,0.61,0.56,0.67,0.51,1.16,0.62,0.56,1.11,2.69,4.38,2.78,3.64
2019,4,525,604,21.04,30.52,0.34,0.01,1.14,0.68,3.64,19.99,19.32,20.84,20.32,29.4,114.14,23.3,20.61,0.4,0.32,0.3,0.33,0.01,0.01,0.01,0.01,0.92,0.61,0.56,0.67,0.92,1.16,0.62,0.56,3.63,2.69,4.38,2.78
2019,5,526,554,20.02,51.36,0.44,0.01,0.52,1.12,3.76,21.04,19.99,19.32,20.84,30.52,29.4,114.14,23.3,0.34,0.4,0.32,0.3,0.01,0.01,0.01,0.01,1.14,0.92,0.61,0.56,0.68,0.92,1.16,0.62,3.64,3.63,2.69,4.38
2019,6,527,563,20.3,45.76,0.47,0.01,0.29,0.99,3.74,20.02,21.04,19.99,19.32,51.36,30.52,29.4,114.14,0.44,0.34,0.4,0.32,0.01,0.01,0.01,0.01,0.52,1.14,0.92,0.61,1.12,0.68,0.92,1.16,3.76,3.64,3.63,2.69
2019,7,528,486,20.54,25.2,0.6,0,0.61,1.25,3.89,20.3,20.02,21.04,19.99,45.76,51.36,30.52,29.4,0.47,0.44,0.34,0.4,0.01,0.01,0.01,0.01,0.29,0.52,1.14,0.92,0.99,1.12,0.68,0.92,3.74,3.76,3.64,3.63
2019,8,529,564,20.25,51.04,0.53,0,2.22,1.14,3.86,20.54,20.3,20.02,21.04,25.2,45.76,51.36,30.52,0.6,0.47,0.44,0.34,0,0.01,0.01,0.01,0.61,0.29,0.52,1.14,1.25,0.99,1.12,0.68,3.89,3.74,3.76,3.64
2019,9,530,628,20.13,70.54,0.75,0,1.11,1.51,3,20.25,20.54,20.3,20.02,51.04,25.2,45.76,51.36,0.53,0.6,0.47,0.44,0,0,0.01,0.01,2.22,0.61,0.29,0.52,1.14,1.25,0.99,1.12,3.86,3.89,3.74,3.76
2019,10,531,660,20.26,103.74,0.73,0,1.93,1.92,2.72,20.13,20.25,20.54,20.3,70.54,51.04,25.2,45.76,0.75,0.53,0.6,0.47,0,0,0,0.01,1.11,2.22,0.61,0.29,1.51,1.14,1.25,0.99,3,3.86,3.89,3.74
2019,11,532,703,20.52,143.63,0.62,0.01,1.66,1.48,4.48,20.26,20.13,20.25,20.54,103.74,70.54,51.04,25.2,0.73,0.75,0.53,0.6,0,0,0,0,1.93,1.11,2.22,0.61,1.92,1.51,1.14,1.25,2.72,3,3.86,3.89
2019,12,533,667,20.22,75.91,0.61,0,4.13,1.29,3.43,20.52,20.26,20.13,20.25,143.63,103.74,70.54,51.04,0.62,0.73,0.75,0.53,0.01,0,0,0,1.66,1.93,1.11,2.22,1.48,1.92,1.51,1.14,4.48,2.72,3,3.86
2019,13,534,603,20.27,61.72,0.83,0.01,3.6,1.24,2.65,20.22,20.52,20.26,20.13,75.91,143.63,103.74,70.54,0.61,0.62,0.73,0.75,0,0.01,0,0,4.13,1.66,1.93,1.11,1.29,1.48,1.92,1.51,3.43,4.48,2.72,3
2019,14,535,631,20.04,96.54,0.42,0.01,0.87,0.91,1.38,20.27,20.22,20.52,20.26,61.72,75.91,143.63,103.74,0.83,0.61,0.62,0.73,0.01,0,0.01,0,3.6,4.13,1.66,1.93,1.24,1.29,1.48,1.92,2.65,3.43,4.48,2.72
2019,15,536,615,20.19,72.68,0.68,0,0.3,1.04,1.09,20.04,20.27,20.22,20.52,96.54,61.72,75.91,143.63,0.42,0.83,0.61,0.62,0.01,0.01,0,0.01,0.87,3.6,4.13,1.66,0.91,1.24,1.29,1.48,1.38,2.65,3.43,4.48
2019,16,537,524,20.08,130.66,0.47,0.01,0.48,1,2,20.19,20.04,20.27,20.22,72.68,96.54,61.72,75.91,0.68,0.42,0.83,0.61,0,0.01,0.01,0,0.3,0.87,3.6,4.13,1.04,0.91,1.24,1.29,1.09,1.38,2.65,3.43
2019,17,538,646,20.28,113.39,0.3,0,0.39,0.8,0.76,20.08,20.19,20.04,20.27,130.66,72.68,96.54,61.72,0.47,0.68,0.42,0.83,0.01,0,0.01,0.01,0.48,0.3,0.87,3.6,1,1.04,0.91,1.24,2,1.09,1.38,2.65
2019,18,539,612,20.67,88.31,0.39,0.01,1.8,0.93,3.53,20.28,20.08,20.19,20.04,113.39,130.66,72.68,96.54,0.3,0.47,0.68,0.42,0,0.01,0,0.01,0.39,0.48,0.3,0.87,0.8,1,1.04,0.91,0.76,2,1.09,1.38
2019,19,540,574,20.56,52.24,0.27,0.02,0.99,0.74,1.7,20.67,20.28,20.08,20.19,88.31,113.39,130.66,72.68,0.39,0.3,0.47,0.68,0.01,0,0.01,0,1.8,0.39,0.48,0.3,0.93,0.8,1,1.04,3.53,0.76,2,1.09
2019,20,541,619,20.05,114.05,0.26,0.01,1.62,0.87,1.15,20.56,20.67,20.28,20.08,52.24,88.31,113.39,130.66,0.27,0.39,0.3,0.47,0.02,0.01,0,0.01,0.99,1.8,0.39,0.48,0.74,0.93,0.8,1,1.7,3.53,0.76,2
2019,21,542,605,19.94,199.44,0.27,0.01,1.09,0.97,1.35,20.05,20.56,20.67,20.28,114.05,52.24,88.31,113.39,0.26,0.27,0.39,0.3,0.01,0.02,0.01,0,1.62,0.99,1.8,0.39,0.87,0.74,0.93,0.8,1.15,1.7,3.53,0.76
2019,22,543,717,19.34,82.76,0.29,0.01,0.48,1.03,1.16,19.94,20.05,20.56,20.67,199.44,114.05,52.24,88.31,0.27,0.26,0.27,0.39,0.01,0.01,0.02,0.01,1.09,1.62,0.99,1.8,0.97,0.87,0.74,0.93,1.35,1.15,1.7,3.53
2019,23,544,728,20.1,123.69,0.26,0.02,0.7,0.6,1.42,19.34,19.94,20.05,20.56,82.76,199.44,114.05,52.24,0.29,0.27,0.26,0.27,0.01,0.01,0.01,0.02,0.48,1.09,1.62,0.99,1.03,0.97,0.87,0.74,1.16,1.35,1.15,1.7
2019,24,545,762,19.99,57.25,0.23,0.02,1.4,0.61,1.56,20.1,19.34,19.94,20.05,123.69,82.76,199.44,114.05,0.26,0.29,0.27,0.26,0.02,0.01,0.01,0.01,0.7,0.48,1.09,1.62,0.6,1.03,0.97,0.87,1.42,1.16,1.35,1.15
2019,25,546,760,20.8,25.4,0.22,0.01,2.64,0.32,1.71,19.99,20.1,19.34,19.94,57.25,123.69,82.76,199.44,0.23,0.26,0.29,0.27,0.02,0.02,0.01,0.01,1.4,0.7,0.48,1.09,0.61,0.6,1.03,0.97,1.56,1.42,1.16,1.35
2019,26,547,731,20.25,56.26,0.25,0.02,2.78,0.49,2.11,20.8,19.99,20.1,19.34,25.4,57.25,123.69,82.76,0.22,0.23,0.26,0.29,0.01,0.02,0.02,0.01,2.64,1.4,0.7,0.48,0.32,0.61,0.6,1.03,1.71,1.56,1.42,1.16
2019,27,548,791,20.13,52.84,0.23,0.02,3.38,0.5,1.76,20.25,20.8,19.99,20.1,56.26,25.4,57.25,123.69,0.25,0.22,0.23,0.26,0.02,0.01,0.02,0.02,2.78,2.64,1.4,0.7,0.49,0.32,0.61,0.6,2.11,1.71,1.56,1.42
2019,28,549,801,19.88,64.12,0.24,0.02,1.77,0.56,1.91,20.13,20.25,20.8,19.99,52.84,56.26,25.4,57.25,0.23,0.25,0.22,0.23,0.02,0.02,0.01,0.02,3.38,2.78,2.64,1.4,0.5,0.49,0.32,0.61,1.76,2.11,1.71,1.56
2019,29,550,684,20.13,37.2,0.24,0.02,1.89,0.7,2.29,19.88,20.13,20.25,20.8,64.12,52.84,56.26,25.4,0.24,0.23,0.25,0.22,0.02,0.02,0.02,0.01,1.77,3.38,2.78,2.64,0.56,0.5,0.49,0.32,1.91,1.76,2.11,1.71
2019,30,551,609,19.76,37.85,0.24,0.03,2.84,0.78,2.77,20.13,19.88,20.13,20.25,37.2,64.12,52.84,56.26,0.24,0.24,0.23,0.25,0.02,0.02,0.02,0.02,1.89,1.77,3.38,2.78,0.7,0.56,0.5,0.49,2.29,1.91,1.76,2.11
2019,31,552,587,20.26,32.24,0.29,0.02,2.13,0.54,2.07,19.76,20.13,19.88,20.13,37.85,37.2,64.12,52.84,0.24,0.24,0.24,0.23,0.03,0.02,0.02,0.02,2.84,1.89,1.77,3.38,0.78,0.7,0.56,0.5,2.77,2.29,1.91,1.76
2019,32,553,551,20.55,22.56,0.4,0.02,0.71,0.51,1.69,20.26,19.76,20.13,19.88,32.24,37.85,37.2,64.12,0.29,0.24,0.24,0.24,0.02,0.03,0.02,0.02,2.13,2.84,1.89,1.77,0.54,0.78,0.7,0.56,2.07,2.77,2.29,1.91
2019,33,554,675,20.39,30.11,0.7,0.03,0.77,0.84,2.29,20.55,20.26,19.76,20.13,22.56,32.24,37.85,37.2,0.4,0.29,0.24,0.24,0.02,0.02,0.03,0.02,0.71,2.13,2.84,1.89,0.51,0.54,0.78,0.7,1.69,2.07,2.77,2.29
2019,34,555,651,20.75,36.89,0.47,0.01,1.15,0.67,1.81,20.39,20.55,20.26,19.76,30.11,22.56,32.24,37.85,0.7,0.4,0.29,0.24,0.03,0.02,0.02,0.03,0.77,0.71,2.13,2.84,0.84,0.51,0.54,0.78,2.29,1.69,2.07,2.77
2019,35,556,616,20.73,28.28,0.36,0.02,0.97,0.51,2.07,20.75,20.39,20.55,20.26,36.89,30.11,22.56,32.24,0.47,0.7,0.4,0.29,0.01,0.03,0.02,0.02,1.15,0.77,0.71,2.13,0.67,0.84,0.51,0.54,1.81,2.29,1.69,2.07
2019,36,557,511,20.55,45.37,0.37,0.02,0.68,0.72,2.7,20.73,20.75,20.39,20.55,28.28,36.89,30.11,22.56,0.36,0.47,0.7,0.4,0.02,0.01,0.03,0.02,0.97,1.15,0.77,0.71,0.51,0.67,0.84,0.51,2.07,1.81,2.29,1.69
2019,37,558,511,20.86,20.4,0.37,0.03,0.99,0.78,3.91,20.55,20.73,20.75,20.39,45.37,28.28,36.89,30.11,0.37,0.36,0.47,0.7,0.02,0.02,0.01,0.03,0.68,0.97,1.15,0.77,0.72,0.51,0.67,0.84,2.7,2.07,1.81,2.29
2019,38,559,489,19.66,75.43,0.32,0.03,0.8,0.74,2.64,20.86,20.55,20.73,20.75,20.4,45.37,28.28,36.89,0.37,0.37,0.36,0.47,0.03,0.02,0.02,0.01,0.99,0.68,0.97,1.15,0.78,0.72,0.51,0.67,3.91,2.7,2.07,1.81
2019,39,560,495,19.84,136.22,0.37,0.03,0.75,0.83,2.2,19.66,20.86,20.55,20.73,75.43,20.4,45.37,28.28,0.32,0.37,0.37,0.36,0.03,0.03,0.02,0.02,0.8,0.99,0.68,0.97,0.74,0.78,0.72,0.51,2.64,3.91,2.7,2.07
2019,40,561,570,19.27,88.83,0.28,0.02,0.47,0.72,1.49,19.84,19.66,20.86,20.55,136.22,75.43,20.4,45.37,0.37,0.32,0.37,0.37,0.03,0.03,0.03,0.02,0.75,0.8,0.99,0.68,0.83,0.74,0.78,0.72,2.2,2.64,3.91,2.7
2019,41,562,696,19.27,116.6,0.3,0.02,1.26,0.92,2.4,19.27,19.84,19.66,20.86,88.83,136.22,75.43,20.4,0.28,0.37,0.32,0.37,0.02,0.03,0.03,0.03,0.47,0.75,0.8,0.99,0.72,0.83,0.74,0.78,1.49,2.2,2.64,3.91
2019,42,563,601,19.1,125.88,0.29,0.02,0.62,0.7,2.16,19.27,19.27,19.84,19.66,116.6,88.83,136.22,75.43,0.3,0.28,0.37,0.32,0.02,0.02,0.03,0.03,1.26,0.47,0.75,0.8,0.92,0.72,0.83,0.74,2.4,1.49,2.2,2.64
2019,43,564,855,19.09,89.08,0.26,0.02,0.5,0.6,1.42,19.1,19.27,19.27,19.84,125.88,116.6,88.83,136.22,0.29,0.3,0.28,0.37,0.02,0.02,0.02,0.03,0.62,1.26,0.47,0.75,0.7,0.92,0.72,0.83,2.16,2.4,1.49,2.2
2019,44,565,609,19.81,102.31,0.26,0.02,0.49,0.66,1.9,19.09,19.1,19.27,19.27,89.08,125.88,116.6,88.83,0.26,0.29,0.3,0.28,0.02,0.02,0.02,0.02,0.5,0.62,1.26,0.47,0.6,0.7,0.92,0.72,1.42,2.16,2.4,1.49
2019,45,566,583,19.87,118.91,0.3,0.02,0.55,0.8,2.37,19.81,19.09,19.1,19.27,102.31,89.08,125.88,116.6,0.26,0.26,0.29,0.3,0.02,0.02,0.02,0.02,0.49,0.5,0.62,1.26,0.66,0.6,0.7,0.92,1.9,1.42,2.16,2.4
2019,46,567,598,19.39,113,0.21,0.02,0.3,0.73,1.19,19.87,19.81,19.09,19.1,118.91,102.31,89.08,125.88,0.3,0.26,0.26,0.29,0.02,0.02,0.02,0.02,0.55,0.49,0.5,0.62,0.8,0.66,0.6,0.7,2.37,1.9,1.42,2.16
2019,47,568,505,19.25,83.7,0.24,0.01,0.36,0.73,0.82,19.39,19.87,19.81,19.09,113,118.91,102.31,89.08,0.21,0.3,0.26,0.26,0.02,0.02,0.02,0.02,0.3,0.55,0.49,0.5,0.73,0.8,0.66,0.6,1.19,2.37,1.9,1.42
2019,48,569,603,20.09,58.58,0.27,0.01,0.71,1.03,1.83,19.25,19.39,19.87,19.81,83.7,113,118.91,102.31,0.24,0.21,0.3,0.26,0.01,0.02,0.02,0.02,0.36,0.3,0.55,0.49,0.73,0.73,0.8,0.66,0.82,1.19,2.37,1.9
2019,49,570,644,19.65,160.42,0.3,0.02,0.64,1.25,1.68,20.09,19.25,19.39,19.87,58.58,83.7,113,118.91,0.27,0.24,0.21,0.3,0.01,0.01,0.02,0.02,0.71,0.36,0.3,0.55,1.03,0.73,0.73,0.8,1.83,0.82,1.19,2.37
2019,50,571,703,19.56,77.72,0.25,0.01,0.52,0.93,1.22,19.65,20.09,19.25,19.39,160.42,58.58,83.7,113,0.3,0.27,0.24,0.21,0.02,0.01,0.01,0.02,0.64,0.71,0.36,0.3,1.25,1.03,0.73,0.73,1.68,1.83,0.82,1.19
2019,51,572,715,19.93,92.22,0.29,0.02,0.55,0.96,1.89,19.56,19.65,20.09,19.25,77.72,160.42,58.58,83.7,0.25,0.3,0.27,0.24,0.01,0.02,0.01,0.01,0.52,0.64,0.71,0.36,0.93,1.25,1.03,0.73,1.22,1.68,1.83,0.82
2019,52,573,680,20.63,45.77,0.26,0.02,0.61,0.7,1.89,19.93,19.56,19.65,20.09,92.22,77.72,160.42,58.58,0.29,0.25,0.3,0.27,0.02,0.01,0.02,0.01,0.55,0.52,0.64,0.71,0.96,0.93,1.25,1.03,1.89,1.22,1.68,1.83
