Year,Epiweek,Consweek,Attentions,Temperature,Rainfall,BCSMASS,DMSSMASS,DUSMASS25,SO4SMASS,SSSMASS25,Temperature_1,Temperature_2,Temperature_3,Temperature_4,Rainfall_1,Rainfall_2,Rainfall_3,Rainfall_4,BCSMASS_1,BCSMASS_2,BCSMASS_3,BCSMASS_4,DMSSMASS_1,DMSSMASS_2,DMSSMASS_3,DMSSMASS_4,DUSMASS25_1,DUSMASS25_2,DUSMASS25_3,DUSMASS25_4,SO4SMASS_1,SO4SMASS_2,SO4SMASS_3,SO4SMASS_4,SSSMASS25_1,SSSMASS25_2,SSSMASS25_3,SSSMASS25_4
2015,32,345,172,28.84,26.04,0.32,0.04,2.5,1.1,21.1,29.19,28.86,28.53,28.31,22.86,12.04,43.52,12.83,0.28,0.26,0.21,0.26,0.09,0.08,0.05,0.06,5.28,10,9.72,9.67,1.04,1,1.04,1.21,28,27.4,17.9,21.2
2015,33,346,148,28.8,51.46,0.25,0.05,7.92,1.07,22,28.84,29.19,28.86,28.53,26.04,22.86,12.04,43.52,0.32,0.28,0.26,0.21,0.04,0.09,0.08,0.05,2.5,5.28,10,9.72,1.1,1.04,1,1.04,21.1,28,27.4,17.9
2015,34,347,183,28.66,30.01,0.25,0.04,9.88,1.03,17.2,28.8,28.84,29.19,28.86,51.46,26.04,22.86,12.04,0.25,0.32,0.28,0.26,0.05,0.04,0.09,0.08,7.92,2.5,5.28,10,1.07,1.1,1.04,1,22,21.1,28,27.4
2015,35,348,200,29.15,28.91,0.39,0.04,8.73,1.24,24.9,28.66,28.8,28.84,29.19,30.01,51.46,26.04,22.86,0.25,0.25,0.32,0.28,0.04,0.05,0.04,0.09,9.88,7.92,2.5,5.28,1.03,1.07,1.1,1.04,17.2,22,21.1,28
2015,36,349,219,28.73,37.81,0.24,0.06,5.64,0.92,21.1,29.15,28.66,28.8,28.84,28.91,30.01,51.46,26.04,0.39,0.25,0.25,0.32,0.04,0.04,0.05,0.04,8.73,9.88,7.92,2.5,1.24,1.03,1.07,1.1,24.9,17.2,22,21.1
2015,37,350,218,29.19,28.6,0.33,0.05,6.34,1.13,19.9,28.73,29.15,28.66,28.8,37.81,28.91,30.01,51.46,0.24,0.39,0.25,0.25,0.06,0.04,0.04,0.05,5.64,8.73,9.88,7.92,0.92,1.24,1.03,1.07,21.1,24.9,17.2,22
2015,38,351,218,28.67,49.29,0.43,0.02,2.6,1.28,16.2,29.19,28.73,29.15,28.66,28.6,37.81,28.91,30.01,0.33,0.24,0.39,0.25,0.05,0.06,0.04,0.04,6.34,5.64,8.73,9.88,1.13,0.92,1.24,1.03,19.9,21.1,24.9,17.2
2015,39,352,173,28.93,64.93,0.41,0.02,1.64,1.2,19.1,28.67,29.19,28.73,29.15,49.29,28.6,37.81,28.91,0.43,0.33,0.24,0.39,0.02,0.05,0.06,0.04,2.6,6.34,5.64,8.73,1.28,1.13,0.92,1.24,16.2,19.9,21.1,24.9
2015,40,353,74,29.03,22.47,0.42,0.04,2.12,1.1,20,28.93,28.67,29.19,28.73,64.93,49.29,28.6,37.81,0.41,0.43,0.33,0.24,0.02,0.02,0.05,0.06,1.64,2.6,6.34,5.64,1.2,1.28,1.13,0.92,19.1,16.2,19.9,21.1
2015,41,354,108,28.36,41.23,0.26,0.01,5.98,0.97,12.7,29.03,28.93,28.67,29.19,22.47,64.93,49.29,28.6,0.42,0.41,0.43,0.33,0.04,0.02,0.02,0.05,2.12,1.64,2.6,6.34,1.1,1.2,1.28,1.13,20,19.1,16.2,19.9
2015,42,355,106,29.11,10.62,0.37,0.02,1.35,1.22,14.4,28.36,29.03,28.93,28.67,41.23,22.47,64.93,49.29,0.26,0.42,0.41,0.43,0.01,0.04,0.02,0.02,5.98,2.12,1.64,2.6,0.97,1.1,1.2,1.28,12.7,20,19.1,16.2
2015,43,356,85,28.95,13.28,0.36,0.03,0.49,1.11,8.98,29.11,28.36,29.03,28.93,10.62,41.23,22.47,64.93,0.37,0.26,0.42,0.41,0.02,0.01,0.04,0.02,1.35,5.98,2.12,1.64,1.22,0.97,1.1,1.2,14.4,12.7,20,19.1
2015,44,357,17,28.45,15.22,0.17,0.04,0.34,0.73,9.57,28.95,29.11,28.36,29.03,13.28,10.62,41.23,22.47,0.36,0.37,0.26,0.42,0.03,0.02,0.01,0.04,0.49,1.35,5.98,2.12,1.11,1.22,0.97,1.1,8.98,14.4,12.7,20
2015,45,358,36,28.79,22.45,0.26,0.08,2,1.25,19.4,28.45,28.95,29.11,28.36,15.22,13.28,10.62,41.23,0.17,0.36,0.37,0.26,0.04,0.03,0.02,0.01,0.34,0.49,1.35,5.98,0.73,1.11,1.22,0.97,9.57,8.98,14.4,12.7
2015,46,359,39,27.89,16.84,0.25,0.07,1.53,1.01,12.1,28.79,28.45,28.95,29.11,22.45,15.22,13.28,10.62,0.26,0.17,0.36,0.37,0.08,0.04,0.03,0.02,2,0.34,0.49,1.35,1.25,0.73,1.11,1.22,19.4,9.57,8.98,14.4
2015,47,360,34,28.66,6.26,0.16,0.16,1.43,0.94,19,27.89,28.79,28.45,28.95,16.84,22.45,15.22,13.28,0.25,0.26,0.17,0.36,0.07,0.08,0.04,0.03,1.53,2,0.34,0.49,1.01,1.25,0.73,1.11,12.1,19.4,9.57,8.98
2015,48,361,72,29.11,10.78,0.32,0.09,1.88,1.17,21.6,28.66,27.89,28.79,28.45,6.26,16.84,22.45,15.22,0.16,0.25,0.26,0.17,0.16,0.07,0.08,0.04,1.43,1.53,2,0.34,0.94,1.01,1.25,0.73,19,12.1,19.4,9.57
2015,49,362,105,28.76,5.18,0.26,0.1,2.6,1.16,24.2,29.11,28.66,27.89,28.79,10.78,6.26,16.84,22.45,0.32,0.16,0.25,0.26,0.09,0.16,0.07,0.08,1.88,1.43,1.53,2,1.17,0.94,1.01,1.25,21.6,19,12.1,19.4
2015,50,363,91,28.76,12.29,0.36,0.04,4.24,1.59,21.9,28.76,29.11,28.66,27.89,5.18,10.78,6.26,16.84,0.26,0.32,0.16,0.25,0.1,0.09,0.16,0.07,2.6,1.88,1.43,1.53,1.16,1.17,0.94,1.01,24.2,21.6,19,12.1
2015,51,364,63,28.88,1.92,0.22,0.11,3.65,0.8,25.7,28.76,28.76,29.11,28.66,12.29,5.18,10.78,6.26,0.36,0.26,0.32,0.16,0.04,0.1,0.09,0.16,4.24,2.6,1.88,1.43,1.59,1.16,1.17,0.94,21.9,24.2,21.6,19
2015,52,365,66,28.8,1,0.22,0.1,3.64,0.91,25.7,28.88,28.76,28.76,29.11,1.92,12.29,5.18,10.78,0.22,0.36,0.26,0.32,0.11,0.04,0.1,0.09,3.65,4.24,2.6,1.88,0.8,1.59,1.16,1.17,25.7,21.9,24.2,21.6
2016,1,366,97,28.53,2.27,0.19,0.07,2.16,1.04,19.9,28.8,28.88,28.76,28.76,1,1.92,12.29,5.18,0.22,0.22,0.36,0.26,0.1,0.11,0.04,0.1,3.64,3.65,4.24,2.6,0.91,0.8,1.59,1.16,25.7,25.7,21.9,24.2
2016,2,367,98,28.45,0.49,0.24,0.06,1.6,0.89,14.6,28.53,28.8,28.88,28.76,2.27,1,1.92,12.29,0.19,0.22,0.22,0.36,0.07,0.1,0.11,0.04,2.16,3.64,3.65,4.24,1.04,0.91,0.8,1.59,19.9,25.7,25.7,21.9
2016,3,368,104,28.16,0.39,0.22,0.06,1.36,0.82,16.8,28.45,28.53,28.8,28.88,0.49,2.27,1,1.92,0.24,0.19,0.22,0.22,0.06,0.07,0.1,0.11,1.6,2.16,3.64,3.65,0.89,1.04,0.91,0.8,14.6,19.9,25.7,25.7
2016,4,369,65,28.28,0.15,0.29,0.06,3.36,0.96,22.2,28.16,28.45,28.53,28.8,0.39,0.49,2.27,1,0.22,0.24,0.19,0.22,0.06,0.06,0.07,0.1,1.36,1.6,2.16,3.64,0.82,0.89,1.04,0.91,16.8,14.6,19.9,25.7
2016,5,370,67,28.59,0.04,0.36,0.06,4.98,1.05,19.1,28.28,28.16,28.45,28.53,0.15,0.39,0.49,2.27,0.29,0.22,0.24,0.19,0.06,0.06,0.06,0.07,3.36,1.36,1.6,2.16,0.96,0.82,0.89,1.04,22.2,16.8,14.6,19.9
2016,6,371,87,28.16,0.32,0.24,0.08,9.46,1.07,28.4,28.59,28.28,28.16,28.45,0.04,0.15,0.39,0.49,0.36,0.29,0.22,0.24,0.06,0.06,0.06,0.06,4.98,3.36,1.36,1.6,1.05,0.96,0.82,0.89,19.1,22.2,16.8,14.6
2016,7,372,61,28.48,0.5,0.27,0.08,9.94,0.98,28.2,28.16,28.59,28.28,28.16,0.32,0.04,0.15,0.39,0.24,0.36,0.29,0.22,0.08,0.06,0.06,0.06,9.46,4.98,3.36,1.36,1.07,1.05,0.96,0.82,28.4,19.1,22.2,16.8
2016,8,373,92,28.42,0.41,0.29,0.07,2.81,0.92,24.2,28.48,28.16,28.59,28.28,0.5,0.32,0.04,0.15,0.27,0.24,0.36,0.29,0.08,0.08,0.06,0.06,9.94,9.46,4.98,3.36,0.98,1.07,1.05,0.96,28.2,28.4,19.1,22.2
2016,9,374,119,28.45,0.38,0.32,0.06,12.3,0.99,23.6,28.42,28.48,28.16,28.59,0.41,0.5,0.32,0.04,0.29,0.27,0.24,0.36,0.07,0.08,0.08,0.06,2.81,9.94,9.46,4.98,0.92,0.98,1.07,1.05,24.2,28.2,28.4,19.1
2016,10,375,73,28.19,0.25,0.29,0.06,5.1,0.59,18.5,28.45,28.42,28.48,28.16,0.38,0.41,0.5,0.32,0.32,0.29,0.27,0.24,0.06,0.07,0.08,0.08,12.3,2.81,9.94,9.46,0.99,0.92,0.98,1.07,23.6,24.2,28.2,28.4
2016,11,376,66,28.31,2.92,0.51,0.06,2.2,1.2,22.6,28.19,28.45,28.42,28.48,0.25,0.38,0.41,0.5,0.29,0.32,0.29,0.27,0.06,0.06,0.07,0.08,5.1,12.3,2.81,9.94,0.59,0.99,0.92,0.98,18.5,23.6,24.2,28.2
2016,12,377,44,29.03,0.68,0.47,0.08,2.94,1.11,33.3,28.31,28.19,28.45,28.42,2.92,0.25,0.38,0.41,0.51,0.29,0.32,0.29,0.06,0.06,0.06,0.07,2.2,5.1,12.3,2.81,1.2,0.59,0.99,0.92,22.6,18.5,23.6,24.2
2016,13,378,80,28.75,1.56,0.46,0.07,3.35,1.53,31.5,29.03,28.31,28.19,28.45,0.68,2.92,0.25,0.38,0.47,0.51,0.29,0.32,0.08,0.06,0.06,0.06,2.94,2.2,5.1,12.3,1.11,1.2,0.59,0.99,33.3,22.6,18.5,23.6
2016,14,379,74,28.69,1.71,0.26,0.07,2.16,1.17,22.3,28.75,29.03,28.31,28.19,1.56,0.68,2.92,0.25,0.46,0.47,0.51,0.29,0.07,0.08,0.06,0.06,3.35,2.94,2.2,5.1,1.53,1.11,1.2,0.59,31.5,33.3,22.6,18.5
2016,15,380,84,28.38,2.32,0.25,0.06,0.77,0.97,17.5,28.69,28.75,29.03,28.31,1.71,1.56,0.68,2.92,0.26,0.46,0.47,0.51,0.07,0.07,0.08,0.06,2.16,3.35,2.94,2.2,1.17,1.53,1.11,1.2,22.3,31.5,33.3,22.6
2016,16,381,84,28.77,9.46,0.36,0.07,3.35,1.53,24.6,28.38,28.69,28.75,29.03,2.32,1.71,1.56,0.68,0.25,0.26,0.46,0.47,0.06,0.07,0.07,0.08,0.77,2.16,3.35,2.94,0.97,1.17,1.53,1.11,17.5,22.3,31.5,33.3
2016,17,382,82,28.7,12.7,0.31,0.03,11.9,1.38,16.8,28.77,28.38,28.69,28.75,9.46,2.32,1.71,1.56,0.36,0.25,0.26,0.46,0.07,0.06,0.07,0.07,3.35,0.77,2.16,3.35,1.53,0.97,1.17,1.53,24.6,17.5,22.3,31.5
2016,18,383,74,28.84,44.96,0.28,0.01,3.18,1.56,11.2,28.7,28.77,28.38,28.69,12.7,9.46,2.32,1.71,0.31,0.36,0.25,0.26,0.03,0.07,0.06,0.07,11.9,3.35,0.77,2.16,1.38,1.53,0.97,1.17,16.8,24.6,17.5,22.3
2016,19,384,90,29.19,13.08,0.26,0.04,2.55,1.21,16.9,28.84,28.7,28.77,28.38,44.96,12.7,9.46,2.32,0.28,0.31,0.36,0.25,0.01,0.03,0.07,0.06,3.18,11.9,3.35,0.77,1.56,1.38,1.53,0.97,11.2,16.8,24.6,17.5
2016,20,385,136,29.58,9.99,0.3,0.08,5.4,1.06,34.9,29.19,28.84,28.7,28.77,13.08,44.96,12.7,9.46,0.26,0.28,0.31,0.36,0.04,0.01,0.03,0.07,2.55,3.18,11.9,3.35,1.21,1.56,1.38,1.53,16.9,11.2,16.8,24.6
2016,21,386,129,29.31,13.6,0.33,0.03,5.8,1.08,21,29.58,29.19,28.84,28.7,9.99,13.08,44.96,12.7,0.3,0.26,0.28,0.31,0.08,0.04,0.01,0.03,5.4,2.55,3.18,11.9,1.06,1.21,1.56,1.38,34.9,16.9,11.2,16.8
2016,22,387,126,28.44,28.93,0.26,0.01,4.81,1.31,11.7,29.31,29.58,29.19,28.84,13.6,9.99,13.08,44.96,0.33,0.3,0.26,0.28,0.03,0.08,0.04,0.01,5.8,5.4,2.55,3.18,1.08,1.06,1.21,1.56,21,34.9,16.9,11.2
2016,23,388,114,29.17,30.87,0.24,0.03,9.69,1.06,17.6,28.44,29.31,29.58,29.19,28.93,13.6,9.99,13.08,0.26,0.33,0.3,0.26,0.01,0.03,0.08,0.04,4.81,5.8,5.4,2.55,1.31,1.08,1.06,1.21,11.7,21,34.9,16.9
2016,24,389,109,29.21,30.58,0.24,0.04,6.58,0.88,18.7,29.17,28.44,29.31,29.58,30.87,28.93,13.6,9.99,0.24,0.26,0.33,0.3,0.03,0.01,0.03,0.08,9.69,4.81,5.8,5.4,1.06,1.31,1.08,1.06,17.6,11.7,21,34.9
2016,25,390,91,29.08,62.92,0.24,0.05,7.24,0.89,19,29.21,29.17,28.44,29.31,30.58,30.87,28.93,13.6,0.24,0.24,0.26,0.33,0.04,0.03,0.01,0.03,6.58,9.69,4.81,5.8,0.88,1.06,1.31,1.08,18.7,17.6,11.7,21
2016,26,391,119,29.32,12.84,0.26,0.07,11.7,0.88,23.9,29.08,29.21,29.17,28.44,62.92,30.58,30.87,28.93,0.24,0.24,0.24,0.26,0.05,0.04,0.03,0.01,7.24,6.58,9.69,4.81,0.89,0.88,1.06,1.31,19,18.7,17.6,11.7
2016,27,392,79,29.11,36.31,0.22,0.09,10.4,0.78,24.8,29.32,29.08,29.21,29.17,12.84,62.92,30.58,30.87,0.26,0.24,0.24,0.24,0.07,0.05,0.04,0.03,11.7,7.24,6.58,9.69,0.88,0.89,0.88,1.06,23.9,19,18.7,17.6
2016,28,393,78,28.87,26.49,0.23,0.08,5.79,0.91,21.7,29.11,29.32,29.08,29.21,36.31,12.84,62.92,30.58,0.22,0.26,0.24,0.24,0.09,0.07,0.05,0.04,10.4,11.7,7.24,6.58,0.78,0.88,0.89,0.88,24.8,23.9,19,18.7
2016,29,394,71,28.71,14.92,0.24,0.05,6.5,1.19,21,28.87,29.11,29.32,29.08,26.49,36.31,12.84,62.92,0.23,0.22,0.26,0.24,0.08,0.09,0.07,0.05,5.79,10.4,11.7,7.24,0.91,0.78,0.88,0.89,21.7,24.8,23.9,19
2016,30,395,96,28.97,18.93,0.26,0.06,9.96,0.91,20.1,28.71,28.87,29.11,29.32,14.92,26.49,36.31,12.84,0.24,0.23,0.22,0.26,0.05,0.08,0.09,0.07,6.5,5.79,10.4,11.7,1.19,0.91,0.78,0.88,21,21.7,24.8,23.9
2016,31,396,81,28.82,27.66,0.21,0.03,6.38,1.13,17.5,28.97,28.71,28.87,29.11,18.93,14.92,26.49,36.31,0.26,0.24,0.23,0.22,0.06,0.05,0.08,0.09,9.96,6.5,5.79,10.4,0.91,1.19,0.91,0.78,20.1,21,21.7,24.8
2016,32,397,72,29.19,68.2,0.28,0.04,6.25,1.17,23.4,28.82,28.97,28.71,28.87,27.66,18.93,14.92,26.49,0.21,0.26,0.24,0.23,0.03,0.06,0.05,0.08,6.38,9.96,6.5,5.79,1.13,0.91,1.19,0.91,17.5,20.1,21,21.7
2016,33,398,99,29.07,16.13,0.26,0.05,5.65,1.1,26.9,29.19,28.82,28.97,28.71,68.2,27.66,18.93,14.92,0.28,0.21,0.26,0.24,0.04,0.03,0.06,0.05,6.25,6.38,9.96,6.5,1.17,1.13,0.91,1.19,23.4,17.5,20.1,21
2016,34,399,119,28.88,30.51,0.25,0.05,3.33,0.86,17.6,29.07,29.19,28.82,28.97,16.13,68.2,27.66,18.93,0.26,0.28,0.21,0.26,0.05,0.04,0.03,0.06,5.65,6.25,6.38,9.96,1.1,1.17,1.13,0.91,26.9,23.4,17.5,20.1
2016,35,400,108,28.42,30.05,0.24,0.02,3,1.04,9.6,28.88,29.07,29.19,28.82,30.51,16.13,68.2,27.66,0.25,0.26,0.28,0.21,0.05,0.05,0.04,0.03,3.33,5.65,6.25,6.38,0.86,1.1,1.17,1.13,17.6,26.9,23.4,17.5
2016,36,401,143,28.49,41.29,0.23,0.04,8.55,1.02,14.6,28.42,28.88,29.07,29.19,30.05,30.51,16.13,68.2,0.24,0.25,0.26,0.28,0.02,0.05,0.05,0.04,3,3.33,5.65,6.25,1.04,0.86,1.1,1.17,9.6,17.6,26.9,23.4
2016,37,402,124,28.57,27.65,0.25,0.03,6.96,1.3,15.3,28.49,28.42,28.88,29.07,41.29,30.05,30.51,16.13,0.23,0.24,0.25,0.26,0.04,0.02,0.05,0.05,8.55,3,3.33,5.65,1.02,1.04,0.86,1.1,14.6,9.6,17.6,26.9
2016,38,403,135,28.49,47.78,0.39,0.04,3.24,1.14,15.5,28.57,28.49,28.42,28.88,27.65,41.29,30.05,30.51,0.25,0.23,0.24,0.25,0.03,0.04,0.02,0.05,6.96,8.55,3,3.33,1.3,1.02,1.04,0.86,15.3,14.6,9.6,17.6
2016,39,404,118,28.72,18.3,0.25,0.05,3.89,0.92,19.9,28.49,28.57,28.49,28.42,47.78,27.65,41.29,30.05,0.39,0.25,0.23,0.24,0.04,0.03,0.04,0.02,3.24,6.96,8.55,3,1.14,1.3,1.02,1.04,15.5,15.3,14.6,9.6
2016,40,405,116,27.94,19.08,0.21,0.03,5.19,0.88,10.6,28.72,28.49,28.57,28.49,18.3,47.78,27.65,41.29,0.25,0.39,0.25,0.23,0.05,0.04,0.03,0.04,3.89,3.24,6.96,8.55,0.92,1.14,1.3,1.02,19.9,15.5,15.3,14.6
2016,41,406,97,27.85,73.18,0.22,0.01,0.81,0.76,8.26,27.94,28.72,28.49,28.57,19.08,18.3,47.78,27.65,0.21,0.25,0.39,0.25,0.03,0.05,0.04,0.03,5.19,3.89,3.24,6.96,0.88,0.92,1.14,1.3,10.6,19.9,15.5,15.3
2016,42,407,133,27.75,29.02,0.25,0.02,0.48,0.9,7.94,27.85,27.94,28.72,28.49,73.18,19.08,18.3,47.78,0.22,0.21,0.25,0.39,0.01,0.03,0.05,0.04,0.81,5.19,3.89,3.24,0.76,0.88,0.92,1.14,8.26,10.6,19.9,15.5
2016,43,408,162,28,16.34,0.17,0.04,0.6,0.71,9.76,27.75,27.85,27.94,28.72,29.02,73.18,19.08,18.3,0.25,0.22,0.21,0.25,0.02,0.01,0.03,0.05,0.48,0.81,5.19,3.89,0.9,0.76,0.88,0.92,7.94,8.26,10.6,19.9
2016,44,409,141,28.28,14.54,0.22,0.03,0.17,0.98,6.24,28,27.75,27.85,27.94,16.34,29.02,73.18,19.08,0.17,0.25,0.22,0.21,0.04,0.02,0.01,0.03,0.6,0.48,0.81,5.19,0.71,0.9,0.76,0.88,9.76,7.94,8.26,10.6
2016,45,410,128,28.25,12.62,0.26,0.06,0.4,1.04,8.92,28.28,28,27.75,27.85,14.54,16.34,29.02,73.18,0.22,0.17,0.25,0.22,0.03,0.04,0.02,0.01,0.17,0.6,0.48,0.81,0.98,0.71,0.9,0.76,6.24,9.76,7.94,8.26
2016,46,411,146,27.8,12.8,0.18,0.03,0.3,0.85,6,28.25,28.28,28,27.75,12.62,14.54,16.34,29.02,0.26,0.22,0.17,0.25,0.06,0.03,0.04,0.02,0.4,0.17,0.6,0.48,1.04,0.98,0.71,0.9,8.92,6.24,9.76,7.94
2016,47,412,189,27.8,18.71,0.17,0.05,0.16,0.65,7.47,27.8,28.25,28.28,28,12.8,12.62,14.54,16.34,0.18,0.26,0.22,0.17,0.03,0.06,0.03,0.04,0.3,0.4,0.17,0.6,0.85,1.04,0.98,0.71,6,8.92,6.24,9.76
2016,48,413,139,27.94,10.39,0.15,0.05,0.14,0.54,8.84,27.8,27.8,28.25,28.28,18.71,12.8,12.62,14.54,0.17,0.18,0.26,0.22,0.05,0.03,0.06,0.03,0.16,0.3,0.4,0.17,0.65,0.85,1.04,0.98,7.47,6,8.92,6.24
2016,49,414,126,28.15,16.96,0.2,0.07,0.23,0.92,14.6,27.94,27.8,27.8,28.25,10.39,18.71,12.8,12.62,0.15,0.17,0.18,0.26,0.05,0.05,0.03,0.06,0.14,0.16,0.3,0.4,0.54,0.65,0.85,1.04,8.84,7.47,6,8.92
2016,50,415,128,28.32,5.78,0.17,0.07,0.28,0.64,18,28.15,27.94,27.8,27.8,16.96,10.39,18.71,12.8,0.2,0.15,0.17,0.18,0.07,0.05,0.05,0.03,0.23,0.14,0.16,0.3,0.92,0.54,0.65,0.85,14.6,8.84,7.47,6
2016,51,416,114,27.51,2.26,0.14,0.08,0.18,0.59,15.9,28.32,28.15,27.94,27.8,5.78,16.96,10.39,18.71,0.17,0.2,0.15,0.17,0.07,0.07,0.05,0.05,0.28,0.23,0.14,0.16,0.64,0.92,0.54,0.65,18,14.6,8.84,7.47
2016,52,417,85,27.36,3.2,0.13,0.1,0.2,0.54,19.3,27.51,28.32,28.15,27.94,2.26,5.78,16.96,10.39,0.14,0.17,0.2,0.15,0.08,0.07,0.07,0.05,0.18,0.28,0.23,0.14,0.59,0.64,0.92,0.54,15.9,18,14.6,8.84
2017,1,418,99,27.38,3,0.19,0.08,1.39,0.72,17.1,27.36,27.51,28.32,28.15,3.2,2.26,5.78,16.96,0.13,0.14,0.17,0.2,0.1,0.08,0.07,0.07,0.2,0.18,0.28,0.23,0.54,0.59,0.64,0.92,19.3,15.9,18,14.6
2017,2,419,85,26.66,1.91,0.11,0.09,1.23,0.36,19.2,27.38,27.36,27.51,28.32,3,3.2,2.26,5.78,0.19,0.13,0.14,0.17,0.08,0.1,0.08,0.07,1.39,0.2,0.18,0.28,0.72,0.54,0.59,0.64,17.1,19.3,15.9,18
2017,3,420,91,26.42,0.19,0.15,0.06,0.39,0.4,14.3,26.66,27.38,27.36,27.51,1.91,3,3.2,2.26,0.11,0.19,0.13,0.14,0.09,0.08,0.1,0.08,1.23,1.39,0.2,0.18,0.36,0.72,0.54,0.59,19.2,17.1,19.3,15.9
2017,4,421,104,26.85,0.54,0.19,0.04,0.52,0.89,9.39,26.42,26.66,27.38,27.36,0.19,1.91,3,3.2,0.15,0.11,0.19,0.13,0.06,0.09,0.08,0.1,0.39,1.23,1.39,0.2,0.4,0.36,0.72,0.54,14.3,19.2,17.1,19.3
2017,5,422,123,27.52,0.8,0.15,0.08,1.71,0.58,22.3,26.85,26.42,26.66,27.38,0.54,0.19,1.91,3,0.19,0.15,0.11,0.19,0.04,0.06,0.09,0.08,0.52,0.39,1.23,1.39,0.89,0.4,0.36,0.72,9.39,14.3,19.2,17.1
2017,6,423,121,27.97,0.76,0.19,0.08,3.04,0.78,24.9,27.52,26.85,26.42,26.66,0.8,0.54,0.19,1.91,0.15,0.19,0.15,0.11,0.08,0.04,0.06,0.09,1.71,0.52,0.39,1.23,0.58,0.89,0.4,0.36,22.3,9.39,14.3,19.2
2017,7,424,121,27.38,1.16,0.19,0.05,1.06,0.6,13,27.97,27.52,26.85,26.42,0.76,0.8,0.54,0.19,0.19,0.15,0.19,0.15,0.08,0.08,0.04,0.06,3.04,1.71,0.52,0.39,0.78,0.58,0.89,0.4,24.9,22.3,9.39,14.3
2017,8,425,141,27.45,0.16,0.21,0.03,0.4,0.82,8.38,27.38,27.97,27.52,26.85,1.16,0.76,0.8,0.54,0.19,0.19,0.15,0.19,0.05,0.08,0.08,0.04,1.06,3.04,1.71,0.52,0.6,0.78,0.58,0.89,13,24.9,22.3,9.39
2017,9,426,121,28.21,0.97,0.16,0.07,1.23,0.65,20.2,27.45,27.38,27.97,27.52,0.16,1.16,0.76,0.8,0.21,0.19,0.19,0.15,0.03,0.05,0.08,0.08,0.4,1.06,3.04,1.71,0.82,0.6,0.78,0.58,8.38,13,24.9,22.3
2017,10,427,113,28.13,1.87,0.12,0.08,1.87,0.56,24.3,28.21,27.45,27.38,27.97,0.97,0.16,1.16,0.76,0.16,0.21,0.19,0.19,0.07,0.03,0.05,0.08,1.23,0.4,1.06,3.04,0.65,0.82,0.6,0.78,20.2,8.38,13,24.9
2017,11,428,86,28.15,4.19,0.25,0.06,2.88,0.84,19.2,28.13,28.21,27.45,27.38,1.87,0.97,0.16,1.16,0.12,0.16,0.21,0.19,0.08,0.07,0.03,0.05,1.87,1.23,0.4,1.06,0.56,0.65,0.82,0.6,24.3,20.2,8.38,13
2017,12,429,85,27.61,2.58,0.22,0.05,1.13,0.78,12.3,28.15,28.13,28.21,27.45,4.19,1.87,0.97,0.16,0.25,0.12,0.16,0.21,0.06,0.08,0.07,0.03,2.88,1.87,1.23,0.4,0.84,0.56,0.65,0.82,19.2,24.3,20.2,8.38
2017,13,430,99,28.06,4.36,0.22,0.05,0.69,1.02,11.1,27.61,28.15,28.13,28.21,2.58,4.19,1.87,0.97,0.22,0.25,0.12,0.16,0.05,0.06,0.08,0.07,1.13,2.88,1.87,1.23,0.78,0.84,0.56,0.65,12.3,19.2,24.3,20.2
2017,14,431,108,29.02,2.39,0.24,0.07,24.3,0.86,26.9,28.06,27.61,28.15,28.13,4.36,2.58,4.19,1.87,0.22,0.22,0.25,0.12,0.05,0.05,0.06,0.08,0.69,1.13,2.88,1.87,1.02,0.78,0.84,0.56,11.1,12.3,19.2,24.3
2017,15,432,73,28.04,3.36,0.18,0.07,4.96,0.58,17.2,29.02,28.06,27.61,28.15,2.39,4.36,2.58,4.19,0.24,0.22,0.22,0.25,0.07,0.05,0.05,0.06,24.3,0.69,1.13,2.88,0.86,1.02,0.78,0.84,26.9,11.1,12.3,19.2
2017,16,433,92,28.08,10.4,0.35,0.03,14.2,1.05,16.3,28.04,29.02,28.06,27.61,3.36,2.39,4.36,2.58,0.18,0.24,0.22,0.22,0.07,0.07,0.05,0.05,4.96,24.3,0.69,1.13,0.58,0.86,1.02,0.78,17.2,26.9,11.1,12.3
2017,17,434,103,28.88,11.69,0.41,0.03,7.44,1.48,17.5,28.08,28.04,29.02,28.06,10.4,3.36,2.39,4.36,0.35,0.18,0.24,0.22,0.03,0.07,0.07,0.05,14.2,4.96,24.3,0.69,1.05,0.58,0.86,1.02,16.3,17.2,26.9,11.1
2017,18,435,95,28.97,15.47,0.3,0.04,6.37,1.22,20,28.88,28.08,28.04,29.02,11.69,10.4,3.36,2.39,0.41,0.35,0.18,0.24,0.03,0.03,0.07,0.07,7.44,14.2,4.96,24.3,1.48,1.05,0.58,0.86,17.5,16.3,17.2,26.9
2017,19,436,87,28.1,22.05,0.18,0.03,3.67,0.81,11,28.97,28.88,28.08,28.04,15.47,11.69,10.4,3.36,0.3,0.41,0.35,0.18,0.04,0.03,0.03,0.07,6.37,7.44,14.2,4.96,1.22,1.48,1.05,0.58,20,17.5,16.3,17.2
