Year,Epiweek,Consweek,Attentions,Temperature,Rainfall,BCSMASS,DMSSMASS,DUSMASS25,SO4SMASS,SSSMASS25,Temperature_1,Temperature_2,Temperature_3,Temperature_4,Rainfall_1,Rainfall_2,Rainfall_3,Rainfall_4,BCSMASS_1,BCSMASS_2,BCSMASS_3,BCSMASS_4,DMSSMASS_1,DMSSMASS_2,DMSSMASS_3,DMSSMASS_4,DUSMASS25_1,DUSMASS25_2,DUSMASS25_3,DUSMASS25_4,SO4SMASS_1,SO4SMASS_2,SO4SMASS_3,SO4SMASS_4,SSSMASS25_1,SSSMASS25_2,SSSMASS25_3,SSSMASS25_4
2017,28,445,723,16.66,34.69,0.22,0,3.1,0.48,0.49,16.23,16.61,16.74,17.05,10.87,53.22,61.85,63.35,0.21,0.23,0.25,0.25,0,0,0,0,2.8,5.62,2.93,2.01,0.54,0.55,0.73,0.67,0.61,0.45,0.53,0.59
2017,29,446,650,16.65,67.26,0.23,0,2.53,0.54,0.52,16.66,16.23,16.61,16.74,34.69,10.87,53.22,61.85,0.22,0.21,0.23,0.25,0,0,0,0,3.1,2.8,5.62,2.93,0.48,0.54,0.55,0.73,0.49,0.61,0.45,0.53
2017,30,447,647,16.7,17.49,0.22,0,1.22,0.49,0.42,16.65,16.66,16.23,16.61,67.26,34.69,10.87,53.22,0.23,0.22,0.21,0.23,0,0,0,0,2.53,3.1,2.8,5.62,0.54,0.48,0.54,0.55,0.52,0.49,0.61,0.45
2017,31,448,634,16.75,15.49,0.34,0,1.79,0.65,0.56,16.7,16.65,16.66,16.23,17.49,67.26,34.69,10.87,0.22,0.23,0.22,0.21,0,0,0,0,1.22,2.53,3.1,2.8,0.49,0.54,0.48,0.54,0.42,0.52,0.49,0.61
2017,32,449,678,17.2,29.07,0.32,0,1.24,0.62,0.49,16.75,16.7,16.65,16.66,15.49,17.49,67.26,34.69,0.34,0.22,0.23,0.22,0,0,0,0,1.79,1.22,2.53,3.1,0.65,0.49,0.54,0.48,0.56,0.42,0.52,0.49
2017,33,450,640,17.53,22.23,0.28,0,3.38,0.65,0.97,17.2,16.75,16.7,16.65,29.07,15.49,17.49,67.26,0.32,0.34,0.22,0.23,0,0,0,0,1.24,1.79,1.22,2.53,0.62,0.65,0.49,0.54,0.49,0.56,0.42,0.52
2017,34,451,657,16.93,17.74,0.29,0,2.38,0.59,0.41,17.53,17.2,16.75,16.7,22.23,29.07,15.49,17.49,0.28,0.32,0.34,0.22,0,0,0,0,3.38,1.24,1.79,1.22,0.65,0.62,0.65,0.49,0.97,0.49,0.56,0.42
2017,35,452,658,16.86,18.69,0.32,0,1.31,0.55,0.38,16.93,17.53,17.2,16.75,17.74,22.23,29.07,15.49,0.29,0.28,0.32,0.34,0,0,0,0,2.38,3.38,1.24,1.79,0.59,0.65,0.62,0.65,0.41,0.97,0.49,0.56
2017,36,453,731,17.29,52.64,0.39,0,0.4,0.62,0.24,16.86,16.93,17.53,17.2,18.69,17.74,22.23,29.07,0.32,0.29,0.28,0.32,0,0,0,0,1.31,2.38,3.38,1.24,0.55,0.59,0.65,0.62,0.38,0.41,0.97,0.49
2017,37,454,774,17.67,10.43,0.41,0,0.44,0.48,0.29,17.29,16.86,16.93,17.53,52.64,18.69,17.74,22.23,0.39,0.32,0.29,0.28,0,0,0,0,0.4,1.31,2.38,3.38,0.62,0.55,0.59,0.65,0.24,0.38,0.41,0.97
2017,38,455,684,17.51,40.95,0.83,0,0.27,0.81,0.15,17.67,17.29,16.86,16.93,10.43,52.64,18.69,17.74,0.41,0.39,0.32,0.29,0,0,0,0,0.44,0.4,1.31,2.38,0.48,0.62,0.55,0.59,0.29,0.24,0.38,0.41
2017,39,456,761,17.45,18.21,0.3,0,2,0.54,0.4,17.51,17.67,17.29,16.86,40.95,10.43,52.64,18.69,0.83,0.41,0.39,0.32,0,0,0,0,0.27,0.44,0.4,1.31,0.81,0.48,0.62,0.55,0.15,0.29,0.24,0.38
2017,40,457,785,16.98,30.63,0.29,0,0.31,0.62,0.42,17.45,17.51,17.67,17.29,18.21,40.95,10.43,52.64,0.3,0.83,0.41,0.39,0,0,0,0,2,0.27,0.44,0.4,0.54,0.81,0.48,0.62,0.4,0.15,0.29,0.24
2017,41,458,881,17.57,33.53,0.33,0,0.6,0.74,0.57,16.98,17.45,17.51,17.67,30.63,18.21,40.95,10.43,0.29,0.3,0.83,0.41,0,0,0,0,0.31,2,0.27,0.44,0.62,0.54,0.81,0.48,0.42,0.4,0.15,0.29
2017,42,459,780,17.93,15.61,0.25,0,0.71,0.52,0.75,17.57,16.98,17.45,17.51,33.53,30.63,18.21,40.95,0.33,0.29,0.3,0.83,0,0,0,0,0.6,0.31,2,0.27,0.74,0.62,0.54,0.81,0.57,0.42,0.4,0.15
2017,43,460,750,16.96,57.49,0.33,0,0.59,0.97,0.74,17.93,17.57,16.98,17.45,15.61,33.53,30.63,18.21,0.25,0.33,0.29,0.3,0,0,0,0,0.71,0.6,0.31,2,0.52,0.74,0.62,0.54,0.75,0.57,0.42,0.4
2017,44,461,743,17.01,94.09,0.3,0,0.48,1.19,0.76,16.96,17.93,17.57,16.98,57.49,15.61,33.53,30.63,0.33,0.25,0.33,0.29,0,0,0,0,0.59,0.71,0.6,0.31,0.97,0.52,0.74,0.62,0.74,0.75,0.57,0.42
2017,45,462,785,17.36,50.19,0.35,0,0.66,1.38,0.5,17.01,16.96,17.93,17.57,94.09,57.49,15.61,33.53,0.3,0.33,0.25,0.33,0,0,0,0,0.48,0.59,0.71,0.6,1.19,0.97,0.52,0.74,0.76,0.74,0.75,0.57
2017,46,463,773,17.15,108.84,0.33,0,0.82,1.55,0.5,17.36,17.01,16.96,17.93,50.19,94.09,57.49,15.61,0.35,0.3,0.33,0.25,0,0,0,0,0.66,0.48,0.59,0.71,1.38,1.19,0.97,0.52,0.5,0.76,0.74,0.75
2017,47,464,779,17.51,122.79,0.28,0,0.36,0.92,0.57,17.15,17.36,17.01,16.96,108.84,50.19,94.09,57.49,0.33,0.35,0.3,0.33,0,0,0,0,0.82,0.66,0.48,0.59,1.55,1.38,1.19,0.97,0.5,0.5,0.76,0.74
2017,48,465,820,17.69,66.26,0.34,0,0.34,1.36,1,17.51,17.15,17.36,17.01,122.79,108.84,50.19,94.09,0.28,0.33,0.35,0.3,0,0,0,0,0.36,0.82,0.66,0.48,0.92,1.55,1.38,1.19,0.57,0.5,0.5,0.76
2017,49,466,778,17.43,28.31,0.31,0,0.75,0.91,1.07,17.69,17.51,17.15,17.36,66.26,122.79,108.84,50.19,0.34,0.28,0.33,0.35,0,0,0,0,0.34,0.36,0.82,0.66,1.36,0.92,1.55,1.38,1,0.57,0.5,0.5
2017,50,467,777,17.29,49.87,0.27,0,0.53,1.01,0.71,17.43,17.69,17.51,17.15,28.31,66.26,122.79,108.84,0.31,0.34,0.28,0.33,0,0,0,0,0.75,0.34,0.36,0.82,0.91,1.36,0.92,1.55,1.07,1,0.57,0.5
2017,51,468,702,17.34,21.74,0.34,0,0.34,0.75,1.46,17.29,17.43,17.69,17.51,49.87,28.31,66.26,122.79,0.27,0.31,0.34,0.28,0,0,0,0,0.53,0.75,0.34,0.36,1.01,0.91,1.36,0.92,0.71,1.07,1,0.57
2017,52,469,542,16.93,91.96,0.38,0,0.24,1.13,1.68,17.34,17.29,17.43,17.69,21.74,49.87,28.31,66.26,0.34,0.27,0.31,0.34,0,0,0,0,0.34,0.53,0.75,0.34,0.75,1.01,0.91,1.36,1.46,0.71,1.07,1
2018,1,470,603,16.81,71.3,0.36,0,2.69,0.91,0.68,16.93,17.34,17.29,17.43,91.96,21.74,49.87,28.31,0.38,0.34,0.27,0.31,0,0,0,0,0.24,0.34,0.53,0.75,1.13,0.75,1.01,0.91,1.68,1.46,0.71,1.07
2018,2,471,613,16.86,60.28,0.46,0,1.26,1.26,1.21,16.81,16.93,17.34,17.29,71.3,91.96,21.74,49.87,0.36,0.38,0.34,0.27,0,0,0,0,2.69,0.24,0.34,0.53,0.91,1.13,0.75,1.01,0.68,1.68,1.46,0.71
2018,3,472,619,16.97,61.25,0.35,0,0.9,0.88,0.98,16.86,16.81,16.93,17.34,60.28,71.3,91.96,21.74,0.46,0.36,0.38,0.34,0,0,0,0,1.26,2.69,0.24,0.34,1.26,0.91,1.13,0.75,1.21,0.68,1.68,1.46
2018,4,473,576,17.01,8.56,0.34,0,0.66,0.89,1.69,16.97,16.86,16.81,16.93,61.25,60.28,71.3,91.96,0.35,0.46,0.36,0.38,0,0,0,0,0.9,1.26,2.69,0.24,0.88,1.26,0.91,1.13,0.98,1.21,0.68,1.68
2018,5,474,571,18.11,41.59,0.47,0,1.3,1.35,2.1,17.01,16.97,16.86,16.81,8.56,61.25,60.28,71.3,0.34,0.35,0.46,0.36,0,0,0,0,0.66,0.9,1.26,2.69,0.89,0.88,1.26,0.91,1.69,0.98,1.21,0.68
2018,6,475,559,17.88,14.79,0.6,0,0.38,2.22,1.98,18.11,17.01,16.97,16.86,41.59,8.56,61.25,60.28,0.47,0.34,0.35,0.46,0,0,0,0,1.3,0.66,0.9,1.26,1.35,0.89,0.88,1.26,2.1,1.69,0.98,1.21
2018,7,476,731,17.89,30.74,0.64,0,0.17,1.38,2.51,17.88,18.11,17.01,16.97,14.79,41.59,8.56,61.25,0.6,0.47,0.34,0.35,0,0,0,0,0.38,1.3,0.66,0.9,2.22,1.35,0.89,0.88,1.98,2.1,1.69,0.98
2018,8,477,746,17.14,48.31,0.86,0,0.26,2.37,2.79,17.89,17.88,18.11,17.01,30.74,14.79,41.59,8.56,0.64,0.6,0.47,0.34,0,0,0,0,0.17,0.38,1.3,0.66,1.38,2.22,1.35,0.89,2.51,1.98,2.1,1.69
2018,9,478,795,17.13,22.19,1.04,0,0.16,3.1,1.25,17.14,17.89,17.88,18.11,48.31,30.74,14.79,41.59,0.86,0.64,0.6,0.47,0,0,0,0,0.26,0.17,0.38,1.3,2.37,1.38,2.22,1.35,2.79,2.51,1.98,2.1
2018,10,479,855,17.84,70.03,0.52,0,0.63,0.98,0.71,17.13,17.14,17.89,17.88,22.19,48.31,30.74,14.79,1.04,0.86,0.64,0.6,0,0,0,0,0.16,0.26,0.17,0.38,3.1,2.37,1.38,2.22,1.25,2.79,2.51,1.98
2018,11,480,916,18.58,16.03,0.65,0,1.4,1.15,3.6,17.84,17.13,17.14,17.89,70.03,22.19,48.31,30.74,0.52,1.04,0.86,0.64,0,0,0,0,0.63,0.16,0.26,0.17,0.98,3.1,2.37,1.38,0.71,1.25,2.79,2.51
2018,12,481,825,17.85,80.94,1.07,0,2.31,1.59,3.29,18.58,17.84,17.13,17.14,16.03,70.03,22.19,48.31,0.65,0.52,1.04,0.86,0,0,0,0,1.4,0.63,0.16,0.26,1.15,0.98,3.1,2.37,3.6,0.71,1.25,2.79
2018,13,482,844,17.55,76.83,1,0,1.7,1.53,1.47,17.85,18.58,17.84,17.13,80.94,16.03,70.03,22.19,1.07,0.65,0.52,1.04,0,0,0,0,2.31,1.4,0.63,0.16,1.59,1.15,0.98,3.1,3.29,3.6,0.71,1.25
2018,14,483,903,16.78,144.55,0.67,0,6.55,1.59,0.9,17.55,17.85,18.58,17.84,76.83,80.94,16.03,70.03,1,1.07,0.65,0.52,0,0,0,0,1.7,2.31,1.4,0.63,1.53,1.59,1.15,0.98,1.47,3.29,3.6,0.71
2018,15,484,877,16.62,163.5,0.67,0,3.41,2.19,1.46,16.78,17.55,17.85,18.58,144.55,76.83,80.94,16.03,0.67,1,1.07,0.65,0,0,0,0,6.55,1.7,2.31,1.4,1.59,1.53,1.59,1.15,0.9,1.47,3.29,3.6
2018,16,485,1031,17.2,83,0.3,0,1.63,0.57,0.45,16.62,16.78,17.55,17.85,163.5,144.55,76.83,80.94,0.67,0.67,1,1.07,0,0,0,0,3.41,6.55,1.7,2.31,2.19,1.59,1.53,1.59,1.46,0.9,1.47,3.29
2018,17,486,1097,17.14,59.25,0.34,0,1.08,0.69,0.86,17.2,16.62,16.78,17.55,83,163.5,144.55,76.83,0.3,0.67,0.67,1,0,0,0,0,1.63,3.41,6.55,1.7,0.57,2.19,1.59,1.53,0.45,1.46,0.9,1.47
2018,18,487,987,17.39,67.08,0.28,0,0.78,0.61,0.61,17.14,17.2,16.62,16.78,59.25,83,163.5,144.55,0.34,0.3,0.67,0.67,0,0,0,0,1.08,1.63,3.41,6.55,0.69,0.57,2.19,1.59,0.86,0.45,1.46,0.9
2018,19,488,1029,17.17,75.94,0.28,0,0.98,0.74,0.4,17.39,17.14,17.2,16.62,67.08,59.25,83,163.5,0.28,0.34,0.3,0.67,0,0,0,0,0.78,1.08,1.63,3.41,0.61,0.69,0.57,2.19,0.61,0.86,0.45,1.46
2018,20,489,1023,17.01,50.81,0.26,0,0.94,0.62,0.65,17.17,17.39,17.14,17.2,75.94,67.08,59.25,83,0.28,0.28,0.34,0.3,0,0,0,0,0.98,0.78,1.08,1.63,0.74,0.61,0.69,0.57,0.4,0.61,0.86,0.45
2018,21,490,1168,16.77,29.1,0.24,0,0.71,0.48,0.4,17.01,17.17,17.39,17.14,50.81,75.94,67.08,59.25,0.26,0.28,0.28,0.34,0,0,0,0,0.94,0.98,0.78,1.08,0.62,0.74,0.61,0.69,0.65,0.4,0.61,0.86
2018,22,491,1049,17.29,20.28,0.24,0,1.64,0.47,0.31,16.77,17.01,17.17,17.39,29.1,50.81,75.94,67.08,0.24,0.26,0.28,0.28,0,0,0,0,0.71,0.94,0.98,0.78,0.48,0.62,0.74,0.61,0.4,0.65,0.4,0.61
2018,23,492,1050,16.69,16.49,0.19,0,2.48,0.41,0.23,17.29,16.77,17.01,17.17,20.28,29.1,50.81,75.94,0.24,0.24,0.26,0.28,0,0,0,0,1.64,0.71,0.94,0.98,0.47,0.48,0.62,0.74,0.31,0.4,0.65,0.4
2018,24,493,987,16.63,15.71,0.2,0,3.32,0.37,0.29,16.69,17.29,16.77,17.01,16.49,20.28,29.1,50.81,0.19,0.24,0.24,0.26,0,0,0,0,2.48,1.64,0.71,0.94,0.41,0.47,0.48,0.62,0.23,0.31,0.4,0.65
2018,25,494,929,16.12,20.94,0.19,0,1.49,0.41,0.33,16.63,16.69,17.29,16.77,15.71,16.49,20.28,29.1,0.2,0.19,0.24,0.24,0,0,0,0,3.32,2.48,1.64,0.71,0.37,0.41,0.47,0.48,0.29,0.23,0.31,0.4
2018,26,495,772,15.95,18.76,0.23,0,6,0.45,0.38,16.12,16.63,16.69,17.29,20.94,15.71,16.49,20.28,0.19,0.2,0.19,0.24,0,0,0,0,1.49,3.32,2.48,1.64,0.41,0.37,0.41,0.47,0.33,0.29,0.23,0.31
2018,27,496,638,16.49,16.4,0.24,0,5.9,0.48,0.45,15.95,16.12,16.63,16.69,18.76,20.94,15.71,16.49,0.23,0.19,0.2,0.19,0,0,0,0,6,1.49,3.32,2.48,0.45,0.41,0.37,0.41,0.38,0.33,0.29,0.23
2018,28,497,616,16.19,15.12,0.18,0,3.98,0.41,0.32,16.49,15.95,16.12,16.63,16.4,18.76,20.94,15.71,0.24,0.23,0.19,0.2,0,0,0,0,5.9,6,1.49,3.32,0.48,0.45,0.41,0.37,0.45,0.38,0.33,0.29
2018,29,498,497,16.47,25.45,0.2,0,6.24,0.42,0.37,16.19,16.49,15.95,16.12,15.12,16.4,18.76,20.94,0.18,0.24,0.23,0.19,0,0,0,0,3.98,5.9,6,1.49,0.41,0.48,0.45,0.41,0.32,0.45,0.38,0.33
2018,30,499,488,16.56,16.73,0.22,0,6.4,0.44,0.33,16.47,16.19,16.49,15.95,25.45,15.12,16.4,18.76,0.2,0.18,0.24,0.23,0,0,0,0,6.24,3.98,5.9,6,0.42,0.41,0.48,0.45,0.37,0.32,0.45,0.38
2018,31,500,593,16.51,25.8,0.25,0,1.85,0.49,0.38,16.56,16.47,16.19,16.49,16.73,25.45,15.12,16.4,0.22,0.2,0.18,0.24,0,0,0,0,6.4,6.24,3.98,5.9,0.44,0.42,0.41,0.48,0.33,0.37,0.32,0.45
2018,32,501,417,15.85,9.78,0.21,0,3.54,0.46,0.36,16.51,16.56,16.47,16.19,25.8,16.73,25.45,15.12,0.25,0.22,0.2,0.18,0,0,0,0,1.85,6.4,6.24,3.98,0.49,0.44,0.42,0.41,0.38,0.33,0.37,0.32
2018,33,502,488,15.83,12.55,0.24,0,2.52,0.46,0.57,15.85,16.51,16.56,16.47,9.78,25.8,16.73,25.45,0.21,0.25,0.22,0.2,0,0,0,0,3.54,1.85,6.4,6.24,0.46,0.49,0.44,0.42,0.36,0.38,0.33,0.37
2018,34,503,542,16.07,7.27,0.22,0,0.88,0.48,0.71,15.83,15.85,16.51,16.56,12.55,9.78,25.8,16.73,0.24,0.21,0.25,0.22,0,0,0,0,2.52,3.54,1.85,6.4,0.46,0.46,0.49,0.44,0.57,0.36,0.38,0.33
2018,35,504,652,16.62,12.88,0.27,0,0.76,0.56,0.46,16.07,15.83,15.85,16.51,7.27,12.55,9.78,25.8,0.22,0.24,0.21,0.25,0,0,0,0,0.88,2.52,3.54,1.85,0.48,0.46,0.46,0.49,0.71,0.57,0.36,0.38
2018,36,505,615,16.62,36.4,0.3,0,0.63,0.53,0.3,16.62,16.07,15.83,15.85,12.88,7.27,12.55,9.78,0.27,0.22,0.24,0.21,0,0,0,0,0.76,0.88,2.52,3.54,0.56,0.48,0.46,0.46,0.46,0.71,0.57,0.36
2018,37,506,589,16.96,68.92,0.55,0,0.43,0.78,0.17,16.62,16.62,16.07,15.83,36.4,12.88,7.27,12.55,0.3,0.27,0.22,0.24,0,0,0,0,0.63,0.76,0.88,2.52,0.53,0.56,0.48,0.46,0.3,0.46,0.71,0.57
2018,38,507,653,16.85,5.86,0.26,0,0.92,0.6,0.42,16.96,16.62,16.62,16.07,68.92,36.4,12.88,7.27,0.55,0.3,0.27,0.22,0,0,0,0,0.43,0.63,0.76,0.88,0.78,0.53,0.56,0.48,0.17,0.3,0.46,0.71
2018,39,508,621,16.71,6.85,0.27,0,0.86,0.52,0.47,16.85,16.96,16.62,16.62,5.86,68.92,36.4,12.88,0.26,0.55,0.3,0.27,0,0,0,0,0.92,0.43,0.63,0.76,0.6,0.78,0.53,0.56,0.42,0.17,0.3,0.46
2018,40,509,775,17.35,29.99,0.32,0,0.74,0.8,0.53,16.71,16.85,16.96,16.62,6.85,5.86,68.92,36.4,0.27,0.26,0.55,0.3,0,0,0,0,0.86,0.92,0.43,0.63,0.52,0.6,0.78,0.53,0.47,0.42,0.17,0.3
2018,41,510,805,16.74,70.38,0.38,0,0.46,1.52,0.46,17.35,16.71,16.85,16.96,29.99,6.85,5.86,68.92,0.32,0.27,0.26,0.55,0,0,0,0,0.74,0.86,0.92,0.43,0.8,0.52,0.6,0.78,0.53,0.47,0.42,0.17
2018,42,511,710,17.32,38.41,0.33,0,0.56,1.26,1.23,16.74,17.35,16.71,16.85,70.38,29.99,6.85,5.86,0.38,0.32,0.27,0.26,0,0,0,0,0.46,0.74,0.86,0.92,1.52,0.8,0.52,0.6,0.46,0.53,0.47,0.42
2018,43,512,771,17.11,117.87,0.25,0,0.36,1.73,0.48,17.32,16.74,17.35,16.71,38.41,70.38,29.99,6.85,0.33,0.38,0.32,0.27,0,0,0,0,0.56,0.46,0.74,0.86,1.26,1.52,0.8,0.52,1.23,0.46,0.53,0.47
2018,44,513,722,17.34,34.65,0.36,0,0.35,0.75,1.03,17.11,17.32,16.74,17.35,117.87,38.41,70.38,29.99,0.25,0.33,0.38,0.32,0,0,0,0,0.36,0.56,0.46,0.74,1.73,1.26,1.52,0.8,0.48,1.23,0.46,0.53
2018,45,514,733,17.23,53.14,0.32,0,0.2,1.62,0.61,17.34,17.11,17.32,16.74,34.65,117.87,38.41,70.38,0.36,0.25,0.33,0.38,0,0,0,0,0.35,0.36,0.56,0.46,0.75,1.73,1.26,1.52,1.03,0.48,1.23,0.46
2018,46,515,748,18.03,47.04,0.3,0,0.38,0.9,0.76,17.23,17.34,17.11,17.32,53.14,34.65,117.87,38.41,0.32,0.36,0.25,0.33,0,0,0,0,0.2,0.35,0.36,0.56,1.62,0.75,1.73,1.26,0.61,1.03,0.48,1.23
2018,47,516,855,17.81,82.6,0.3,0,0.26,1.1,0.59,18.03,17.23,17.34,17.11,47.04,53.14,34.65,117.87,0.3,0.32,0.36,0.25,0,0,0,0,0.38,0.2,0.35,0.36,0.9,1.62,0.75,1.73,0.76,0.61,1.03,0.48
2018,48,517,891,17.43,119.63,0.31,0,0.28,1.1,0.72,17.81,18.03,17.23,17.34,82.6,47.04,53.14,34.65,0.3,0.3,0.32,0.36,0,0,0,0,0.26,0.38,0.2,0.35,1.1,0.9,1.62,0.75,0.59,0.76,0.61,1.03
2018,49,518,870,16.97,27.82,0.31,0,0.64,1.49,1.23,17.43,17.81,18.03,17.23,119.63,82.6,47.04,53.14,0.31,0.3,0.3,0.32,0,0,0,0,0.28,0.26,0.38,0.2,1.1,1.1,0.9,1.62,0.72,0.59,0.76,0.61
2018,50,519,953,17.37,13.94,0.32,0,0.57,0.82,1.24,16.97,17.43,17.81,18.03,27.82,119.63,82.6,47.04,0.31,0.31,0.3,0.3,0,0,0,0,0.64,0.28,0.26,0.38,1.49,1.1,1.1,0.9,1.23,0.72,0.59,0.76
2018,51,520,928,17.18,16.27,0.32,0,0.34,0.73,1.07,17.37,16.97,17.43,17.81,13.94,27.82,119.63,82.6,0.32,0.31,0.31,0.3,0,0,0,0,0.57,0.64,0.28,0.26,0.82,1.49,1.1,1.1,1.24,1.23,0.72,0.59
2018,52,521,883,16.71,5.16,0.3,0,0.68,0.87,1.08,17.18,17.37,16.97,17.43,16.27,13.94,27.82,119.63,0.32,0.32,0.31,0.31,0,0,0,0,0.34,0.57,0.64,0.28,0.73,0.82,1.49,1.1,1.07,1.24,1.23,0.72
2019,1,522,1060,17.11,8.3,0.27,0,0.29,0.96,1.52,16.71,17.18,17.37,16.97,5.16,16.27,13.94,27.82,0.3,0.32,0.32,0.31,0,0,0,0,0.68,0.34,0.57,0.64,0.87,0.73,0.82,1.49,1.08,1.07,1.24,1.23
2019,2,523,1277,17.01,37.39,0.48,0,1.05,1.68,1.65,17.11,16.71,17.18,17.37,8.3,5.16,16.27,13.94,0.27,0.3,0.32,0.32,0,0,0,0,0.29,0.68,0.34,0.57,0.96,0.87,0.73,0.82,1.52,1.08,1.07,1.24
2019,3,524,1062,17.6,26.64,0.53,0,1.19,1.07,1.74,17.01,17.11,16.71,17.18,37.39,8.3,5.16,16.27,0.48,0.27,0.3,0.32,0,0,0,0,1.05,0.29,0.68,0.34,1.68,0.96,0.87,0.73,1.65,1.52,1.08,1.07
2019,4,525,798,18.39,11.6,0.4,0,1.33,1.04,2.36,17.6,17.01,17.11,16.71,26.64,37.39,8.3,5.16,0.53,0.48,0.27,0.3,0,0,0,0,1.19,1.05,0.29,0.68,1.07,1.68,0.96,0.87,1.74,1.65,1.52,1.08
2019,5,526,648,18.22,48.76,0.62,0,0.56,1.56,2.66,18.39,17.6,17.01,17.11,11.6,26.64,37.39,8.3,0.4,0.53,0.48,0.27,0,0,0,0,1.33,1.19,1.05,0.29,1.04,1.07,1.68,0.96,2.36,1.74,1.65,1.52
2019,6,527,640,18.5,48.29,0.65,0,0.24,1.45,2.97,18.22,18.39,17.6,17.01,48.76,11.6,26.64,37.39,0.62,0.4,0.53,0.48,0,0,0,0,0.56,1.33,1.19,1.05,1.56,1.04,1.07,1.68,2.66,2.36,1.74,1.65
2019,7,528,752,18.53,44.23,0.79,0,0.72,1.63,3.08,18.5,18.22,18.39,17.6,48.29,48.76,11.6,26.64,0.65,0.62,0.4,0.53,0,0,0,0,0.24,0.56,1.33,1.19,1.45,1.56,1.04,1.07,2.97,2.66,2.36,1.74
2019,8,529,785,18.13,50.6,0.74,0,3.1,1.34,3.27,18.53,18.5,18.22,18.39,44.23,48.29,48.76,11.6,0.79,0.65,0.62,0.4,0,0,0,0,0.72,0.24,0.56,1.33,1.63,1.45,1.56,1.04,3.08,2.97,2.66,2.36
2019,9,530,913,17.58,50.66,1.3,0,1.72,2.09,3.17,18.13,18.53,18.5,18.22,50.6,44.23,48.29,48.76,0.74,0.79,0.65,0.62,0,0,0,0,3.1,0.72,0.24,0.56,1.34,1.63,1.45,1.56,3.27,3.08,2.97,2.66
2019,10,531,1118,18.14,128.22,1.37,0,3.75,2.25,2.52,17.58,18.13,18.53,18.5,50.66,50.6,44.23,48.29,1.3,0.74,0.79,0.65,0,0,0,0,1.72,3.1,0.72,0.24,2.09,1.34,1.63,1.45,3.17,3.27,3.08,2.97
2019,11,532,1164,18.01,118.95,0.64,0,1.57,1.1,1.36,18.14,17.58,18.13,18.53,128.22,50.66,50.6,44.23,1.37,1.3,0.74,0.79,0,0,0,0,3.75,1.72,3.1,0.72,2.25,2.09,1.34,1.63,2.52,3.17,3.27,3.08
2019,12,533,1322,17.99,122.56,0.97,0,10.2,1.46,1.91,18.01,18.14,17.58,18.13,118.95,128.22,50.66,50.6,0.64,1.37,1.3,0.74,0,0,0,0,1.57,3.75,1.72,3.1,1.1,2.25,2.09,1.34,1.36,2.52,3.17,3.27
2019,13,534,1343,18.3,41.55,1.56,0,6.33,2.46,4.04,17.99,18.01,18.14,17.58,122.56,118.95,128.22,50.66,0.97,0.64,1.37,1.3,0,0,0,0,10.2,1.57,3.75,1.72,1.46,1.1,2.25,2.09,1.91,1.36,2.52,3.17
2019,14,535,1499,17.98,74.76,1.07,0,1.15,1.92,1.63,18.3,17.99,18.01,18.14,41.55,122.56,118.95,128.22,1.56,0.97,0.64,1.37,0,0,0,0,6.33,10.2,1.57,3.75,2.46,1.46,1.1,2.25,4.04,1.91,1.36,2.52
2019,15,536,1496,18,83.65,1.33,0,0.35,1.55,1.35,17.98,18.3,17.99,18.01,74.76,41.55,122.56,118.95,1.07,1.56,0.97,0.64,0,0,0,0,1.15,6.33,10.2,1.57,1.92,2.46,1.46,1.1,1.63,4.04,1.91,1.36
2019,16,537,1325,17.88,77.78,0.48,0,0.49,1.14,1.14,18,17.98,18.3,17.99,83.65,74.76,41.55,122.56,1.33,1.07,1.56,0.97,0,0,0,0,0.35,1.15,6.33,10.2,1.55,1.92,2.46,1.46,1.35,1.63,4.04,1.91
2019,17,538,1374,17.83,68.32,0.32,0,0.58,1.12,0.44,17.88,18,17.98,18.3,77.78,83.65,74.76,41.55,0.48,1.33,1.07,1.56,0,0,0,0,0.49,0.35,1.15,6.33,1.14,1.55,1.92,2.46,1.14,1.35,1.63,4.04
2019,18,539,1517,18,16.42,0.38,0,1.75,0.7,1.95,17.83,17.88,18,17.98,68.32,77.78,83.65,74.76,0.32,0.48,1.33,1.07,0,0,0,0,0.58,0.49,0.35,1.15,1.12,1.14,1.55,1.92,0.44,1.14,1.35,1.63
2019,19,540,1608,17.88,33.07,0.26,0,1.33,0.58,0.45,18,17.83,17.88,18,16.42,68.32,77.78,83.65,0.38,0.32,0.48,1.33,0,0,0,0,1.75,0.58,0.49,0.35,0.7,1.12,1.14,1.55,1.95,0.44,1.14,1.35
2019,20,541,1645,17.49,45.21,0.26,0,2.71,0.62,0.64,17.88,18,17.83,17.88,33.07,16.42,68.32,77.78,0.26,0.38,0.32,0.48,0,0,0,0,1.33,1.75,0.58,0.49,0.58,0.7,1.12,1.14,0.45,1.95,0.44,1.14
2019,21,542,1754,17.59,63.52,0.27,0,1.48,0.68,0.56,17.49,17.88,18,17.83,45.21,33.07,16.42,68.32,0.26,0.26,0.38,0.32,0,0,0,0,2.71,1.33,1.75,0.58,0.62,0.58,0.7,1.12,0.64,0.45,1.95,0.44
